instance_id,process_key,business_key,status,apply_user,amount,start_time,end_time
PI-000849,invoice_verification,INV-000223,completed,EMP-0078,7083.53,2024-02-07 21:28:45.127304,2024-02-08 09:20:31.936974
PI-000850,purchase_requisition,PR-000186,completed,EMP-0011,43254.65,2024-02-03 02:25:04.815136,2024-02-03 08:40:48.451849
PI-000851,purchase_order,PO-000196,completed,EMP-0052,94391.77,2024-02-03 18:22:50.498684,2024-02-03 23:05:21.310022
PI-000852,goods_receipt,GR-000247,completed,EMP-0067,0.0,2024-02-06 08:50:34.945971,2024-02-06 14:32:03.732332
PI-000853,goods_receipt,GR-000248,completed,EMP-0067,0.0,2024-02-07 08:36:04.722700,2024-02-07 16:21:07.501676
PI-000854,invoice_verification,INV-000224,completed,EMP-0080,94879.7,2024-02-09 10:11:48.307866,2024-02-09 17:43:15.497436
PI-000855,purchase_requisition,PR-000187,completed,EMP-0037,6264.86,2024-02-03 10:16:56.210827,2024-02-03 17:11:30.382268
PI-000856,purchase_order,PO-000197,completed,EMP-0052,18813.96,2024-02-04 15:04:26.367615,2024-02-04 23:06:39.347954
PI-000857,goods_receipt,GR-000249,completed,EMP-0068,0.0,2024-02-05 23:21:37.833291,2024-02-06 05:52:31.274676
PI-000858,goods_receipt,GR-000250,completed,EMP-0066,0.0,2024-02-08 04:23:33.451910,2024-02-08 12:07:22.659489
PI-000859,invoice_verification,INV-000225,completed,EMP-0075,18468.07,2024-02-09 01:41:16.297544,2024-02-09 13:36:05.892855
PI-000860,purchase_order,PO-000198,completed,EMP-0057,17952.24,2024-02-03 17:42:17.956580,2024-02-04 01:01:18.567606
PI-000861,goods_receipt,GR-000251,completed,EMP-0068,0.0,2024-02-05 15:00:11.073724,2024-02-06 02:33:16.854211
PI-000862,invoice_verification,INV-000226,completed,EMP-0080,18200.44,2024-02-06 21:14:44.149407,2024-02-07 12:34:22.775112
PI-000863,purchase_requisition,PR-000188,completed,EMP-0020,19806.98,2024-02-03 13:03:03.018594,2024-02-03 19:33:37.720657
PI-000864,purchase_order,PO-000199,completed,EMP-0060,237310.81,2024-02-04 09:02:10.794117,2024-02-04 16:13:24.557076
PI-000865,goods_receipt,GR-000252,completed,EMP-0065,0.0,2024-02-06 05:17:48.989425,2024-02-06 16:39:53.885427
PI-000866,goods_receipt,GR-000253,completed,EMP-0067,0.0,2024-02-06 23:54:12.702748,2024-02-07 12:16:40.624806
PI-000867,invoice_verification,INV-000227,completed,EMP-0076,239835.52,2024-02-08 04:46:46.860940,2024-02-09 00:19:24.397820
PI-000868,purchase_requisition,PR-000189,completed,EMP-0010,4864.77,2024-02-03 18:00:35.259981,2024-02-04 01:11:18.639680
PI-000869,purchase_order,PO-000200,completed,EMP-0061,95205.92,2024-02-04 05:23:27.479691,2024-02-05 00:06:05.851418
PI-000870,goods_receipt,GR-000254,completed,EMP-0066,0.0,2024-02-06 08:53:55.950808,2024-02-06 17:57:33.865772
PI-000871,invoice_verification,INV-000228,completed,EMP-0082,93630.87,2024-02-11 06:55:32.537531,2024-02-12 04:38:56.838792
PI-000872,purchase_requisition,PR-000190,completed,EMP-0034,746.15,2024-02-03 22:54:10.604524,2024-02-04 01:00:51.136323
PI-000873,purchase_order,PO-000201,completed,EMP-0054,136864.74,2024-02-04 15:32:46.015668,2024-02-04 18:36:31.788578
PI-000874,goods_receipt,GR-000255,completed,EMP-0065,0.0,2024-02-05 16:50:34.878743,2024-02-06 04:38:35.617711
PI-000875,invoice_verification,INV-000229,completed,EMP-0082,137407.52,2024-02-07 21:54:46.784576,2024-02-08 12:15:28.786248
PI-000876,purchase_requisition,PR-000191,completed,EMP-0039,7727.42,2024-02-04 03:06:27.292652,2024-02-04 20:39:00.256463
PI-000877,purchase_order,PO-000202,completed,EMP-0054,27141.07,2024-02-05 11:37:50.746191,2024-02-05 15:46:55.059911
PI-000878,goods_receipt,GR-000256,completed,EMP-0066,0.0,2024-02-07 01:03:42.883140,2024-02-07 08:39:38.600523
PI-000879,invoice_verification,INV-000230,completed,EMP-0082,27082.46,2024-02-12 02:01:06.640779,2024-02-12 13:49:25.490194
PI-000880,purchase_requisition,PR-000192,completed,EMP-0024,91815.44,2024-02-04 04:35:48.910988,2024-02-04 20:53:37.436382
PI-000881,purchase_order,PO-000203,completed,EMP-0052,77105.68,2024-02-05 10:05:26.349910,2024-02-05 17:42:33.879320
PI-000882,goods_receipt,GR-000257,completed,EMP-0068,0.0,2024-02-05 20:53:00.065599,2024-02-06 08:20:39.382320
PI-000883,invoice_verification,INV-000231,completed,EMP-0075,76262.13,2024-02-07 19:30:22.450646,2024-02-08 07:35:03.982978
PI-000884,purchase_requisition,PR-000193,completed,EMP-0017,115036.38,2024-02-04 06:44:21.979553,2024-02-04 12:28:26.914763
PI-000885,purchase_order,PO-000204,completed,EMP-0059,104665.68,2024-02-04 20:44:09.828197,2024-02-05 04:44:37.148445
PI-000886,goods_receipt,GR-000258,completed,EMP-0069,0.0,2024-02-05 23:38:10.765896,2024-02-06 07:12:04.442538
PI-000887,invoice_verification,INV-000232,completed,EMP-0082,103400.18,2024-02-08 10:01:49.639279,2024-02-08 20:00:34.292322
PI-000888,purchase_requisition,PR-000194,completed,EMP-0005,29401.78,2024-02-04 09:44:34.849121,2024-02-04 15:29:26.116908
PI-000889,purchase_order,PO-000205,completed,EMP-0053,134850.05,2024-02-04 21:40:36.980943,2024-02-05 06:44:41.101446
PI-000890,goods_receipt,GR-000259,completed,EMP-0069,0.0,2024-02-05 13:01:26.017273,2024-02-05 19:01:58.725700
PI-000891,invoice_verification,INV-000233,completed,EMP-0082,136290.99,2024-02-08 23:20:55.888610,2024-02-09 10:51:22.405223
PI-000892,purchase_requisition,PR-000195,completed,EMP-0003,2987.23,2024-02-04 16:49:30.111628,2024-02-05 00:02:51.892494
PI-000893,purchase_order,PO-000206,completed,EMP-0052,80496.53,2024-02-05 11:42:15.679715,2024-02-05 20:03:02.119686
PI-000894,goods_receipt,GR-000260,completed,EMP-0068,0.0,2024-02-08 03:13:44.542433,2024-02-08 11:14:21.818052
PI-000895,invoice_verification,INV-000234,completed,EMP-0082,80570.31,2024-02-08 16:16:19.512811,2024-02-09 08:08:24.039194
PI-000896,purchase_requisition,PR-000196,completed,EMP-0027,5402.65,2024-02-04 21:51:28.041135,2024-02-05 06:40:42.094058
PI-000897,purchase_order,PO-000207,completed,EMP-0053,113295.91,2024-02-05 19:14:34.514861,2024-02-05 22:53:32.466807
PI-000898,goods_receipt,GR-000261,completed,EMP-0067,0.0,2024-02-08 02:32:30.336836,2024-02-08 13:53:37.686142
PI-000899,invoice_verification,INV-000235,completed,EMP-0076,111070.17,2024-02-13 13:01:15.757682,2024-02-14 01:03:30.792381
PI-000900,purchase_order,PO-000208,completed,EMP-0056,13129.12,2024-02-05 19:34:44.681761,2024-02-06 04:44:28.511601
PI-000901,goods_receipt,GR-000262,completed,EMP-0069,0.0,2024-02-08 17:12:45.838730,2024-02-09 05:25:20.385229
PI-000902,invoice_verification,INV-000236,completed,EMP-0078,13030.94,2024-02-09 23:03:26.349539,2024-02-10 10:42:52.413840
PI-000903,purchase_requisition,PR-000197,completed,EMP-0016,53705.3,2024-02-05 03:19:02.956317,2024-02-05 12:32:23.004074
PI-000904,purchase_order,PO-000209,completed,EMP-0053,69027.21,2024-02-05 15:52:44.479584,2024-02-05 23:35:11.773495
PI-000905,goods_receipt,GR-000263,completed,EMP-0066,0.0,2024-02-08 23:35:08.966041,2024-02-09 07:55:44.278394
PI-000906,invoice_verification,INV-000237,completed,EMP-0075,42193.15,2024-02-13 03:30:12.102845,2024-02-13 18:20:48.805267
PI-000907,invoice_verification,INV-000238,completed,EMP-0078,27902.14,2024-02-17 13:30:58.553926,2024-02-18 04:12:52.731377
PI-000908,purchase_order,PO-000210,completed,EMP-0053,343480.14,2024-02-06 06:15:07.494059,2024-02-06 11:18:12.893068
PI-000909,goods_receipt,GR-000264,completed,EMP-0067,0.0,2024-02-09 10:48:26.064647,2024-02-09 21:44:56.506716
PI-000910,invoice_verification,INV-000239,completed,EMP-0077,337341.55,2024-02-12 16:45:44.461512,2024-02-13 08:34:18.111265
PI-000911,purchase_requisition,PR-000198,completed,EMP-0025,64451.56,2024-02-05 10:34:22.821101,2024-02-05 18:22:05.341265
PI-000912,purchase_order,PO-000211,completed,EMP-0058,170700.37,2024-02-06 06:50:55.200743,2024-02-06 21:17:05.976708
PI-000913,goods_receipt,GR-000265,completed,EMP-0067,0.0,2024-02-06 23:47:26.091132,2024-02-07 03:38:10.141290
PI-000914,invoice_verification,INV-000240,completed,EMP-0082,172358.93,2024-02-08 03:05:40.380383,2024-02-08 10:57:00.050788
PI-000915,purchase_requisition,PR-000199,completed,EMP-0031,9506.64,2024-02-05 13:31:43.528346,2024-02-05 16:44:40.632387
PI-000916,purchase_order,PO-000212,completed,EMP-0060,80123.61,2024-02-06 16:00:18.295054,2024-02-06 23:44:04.277327
PI-000917,goods_receipt,GR-000266,completed,EMP-0067,0.0,2024-02-08 20:10:14.281588,2024-02-09 06:07:17.597433
PI-000918,goods_receipt,GR-000267,completed,EMP-0067,0.0,2024-02-09 15:58:06.288389,2024-02-09 23:05:10.890777
PI-000919,invoice_verification,INV-000241,completed,EMP-0076,79900.27,2024-02-14 13:06:39.848911,2024-02-15 01:17:05.059215
PI-000920,purchase_requisition,PR-000200,completed,EMP-0013,3859.41,2024-02-05 20:30:39.034560,2024-02-06 03:05:22.891403
PI-000921,purchase_order,PO-000213,completed,EMP-0054,1646.72,2024-02-06 03:51:33.095383,2024-02-06 10:10:38.207828
PI-000922,goods_receipt,GR-000268,completed,EMP-0064,0.0,2024-02-07 07:44:19.238866,2024-02-07 15:04:48.754180
PI-000923,goods_receipt,GR-000269,completed,EMP-0063,0.0,2024-02-09 10:30:49.821868,2024-02-09 20:19:39.846926
PI-000924,invoice_verification,INV-000242,completed,EMP-0081,1646.41,2024-02-13 11:55:20.487422,2024-02-14 00:24:47.152947
